FireplaceQu,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,Functional,GarageFinish,GarageQual,GarageCond,PavedDrive,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
3.0,3.0,0.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,1.0,1.0,2.0,1433,30,rl,60,10800,grvl,lvl,inside,oldtown,norm,1fam,1story,1927,2007,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,656,656,gasa,y,sbrkr,968,0,0,968,0,0,2,0,4,1,5,0,detchd,1928.0,1,216,0,0,0,0,0,0,no_fence,none,0,8,2007,wd,normal,64500.0,-93.61241912841797,42.0357780456543,118500.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,7.0,0.0,5.0,5.0,0.0,1789,30,rl,60,10800,grvl,lvl,inside,oldtown,norm,1fam,1story,1920,1950,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,720,720,gasa,n,sbrkr,846,0,0,846,0,0,1,0,2,1,4,0,detchd,1980.0,2,576,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,normal,,-93.61225128173828,42.035255432128906,116500.0
3.0,3.0,0.0,2.0,2.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,7.0,3.0,1.0,5.0,0.0,2757,30,rl,60,10914,grvl,lvl,inside,names,artery,1fam,1story,1929,1950,hip,wd sdng,wd sdng,none,0,cblock,unf,0,unf,0,715,715,gasa,n,fusep,715,0,0,715,0,0,1,0,2,1,4,0,detchd,1967.0,2,660,0,0,75,0,112,0,no_fence,none,0,8,2006,wd,normal,,-93.61077117919922,42.0370979309082,120000.0
2.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,1.0,3.0,3.0,2.0,563,30,rl,63,13907,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1940,1969,gable,wdshing,wd shng,none,0,cblock,blq,290,unf,0,706,996,gasa,y,sbrkr,996,0,0,996,1,0,1,0,3,1,6,1,no_garage,0.0,0,0,144,0,0,0,0,0,no_fence,none,0,7,2008,wd,normal,108000.0,-93.67313385009766,42.02098846435547,140000.0
2.0,3.0,0.0,5.0,7.0,2.0,4.0,4.0,5.0,3.0,0.0,2.0,7.0,3.0,5.0,5.0,2.0,1899,30,rl,64,8574,no_alley_access,lvl,inside,crawfor,norm,1fam,1story,1916,2000,gable,stucco,stucco,none,0,brktil,unf,0,unf,0,816,816,gasa,y,sbrkr,1232,0,0,1232,0,0,1,0,3,1,6,1,detchd,1916.0,2,440,0,0,180,0,0,0,no_fence,none,0,10,2009,wd,normal,,-93.64665222167969,42.017887115478516,163750.0
3.0,3.0,0.0,3.0,6.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,0.0,1527,30,rl,65,7898,no_alley_access,lvl,corner,names,norm,1fam,1story,1920,1994,gable,metalsd,metalsd,none,0,brktil,unf,0,unf,0,576,576,gasa,y,sbrkr,985,0,0,985,0,1,1,0,2,1,4,0,detchd,1989.0,2,676,0,0,0,0,0,0,no_fence,none,0,4,2010,wd,normal,,-93.615478515625,42.03844451904297,130000.0
2.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,1.0,1.0,7.0,3.0,5.0,5.0,2.0,1592,30,rl,67,4853,no_alley_access,bnk,inside,swisu,artery,1fam,1story,1924,1999,gable,metalsd,vinylsd,brkface,203,brktil,rec,133,unf,0,974,1107,gasa,n,fusea,1296,0,0,1296,0,0,2,0,2,1,5,1,detchd,1979.0,1,260,0,0,36,0,0,0,mnprv,none,0,5,2010,wd,normal,,-93.65576171875,42.022674560546875,117500.0
3.0,3.0,0.0,3.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,7.0,3.0,5.0,5.0,0.0,2197,30,rl,67,5142,no_alley_access,lvl,inside,edwards,norm,1fam,1.5fin,1923,2008,gable,wd sdng,wd sdng,none,0,pconc,alq,224,unf,0,725,949,gasa,y,sbrkr,949,343,0,1292,0,0,1,1,3,1,6,0,detchd,1923.0,1,205,0,0,183,0,0,0,no_fence,none,0,6,2008,wd,normal,,-93.65579986572266,42.022239685058594,116500.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,211,30,rl,67,5604,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1925,1950,gable,stucco,stucco,none,0,cblock,rec,468,unf,0,396,864,gasa,n,fusea,864,0,0,864,1,0,1,0,2,1,5,0,no_garage,0.0,0,0,0,0,96,0,0,0,no_fence,none,0,4,2008,wd,normal,98000.0,-93.65667724609375,42.022239685058594,116000.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,7.0,1.0,3.0,3.0,1.0,639,30,rl,67,8777,no_alley_access,lvl,inside,edwards,feedr,1fam,1story,1910,1950,gable,metalsd,wd sdng,none,0,cblock,unf,0,unf,0,796,796,gasa,y,fusea,796,0,0,796,0,0,1,0,2,1,4,0,no_garage,0.0,0,0,328,0,164,0,0,0,mnprv,none,0,5,2008,wd,normal,85000.0,-93.67830657958984,42.01974868774414,149450.0
3.0,3.0,1.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,0.0,1586,30,rl,67,8777,no_alley_access,lvl,inside,edwards,feedr,1fam,1story,1945,2007,gable,vinylsd,vinylsd,none,0,cblock,no_basement,0,no_basement,0,0,0,gasa,n,sbrkr,640,0,0,640,0,0,1,0,2,1,5,0,detchd,1945.0,1,240,0,0,0,0,0,0,no_fence,none,0,4,2010,conld,normal,,-93.67832946777344,42.02035903930664,149900.0
3.0,3.0,0.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,4.0,1.0,7.0,3.0,5.0,5.0,2.0,1777,30,rl,80,8480,no_alley_access,lvl,corner,names,norm,1fam,1story,1945,1950,gable,metalsd,metalsd,none,0,cblock,blq,700,unf,0,93,793,gasa,y,sbrkr,793,0,0,793,1,0,1,0,2,1,4,0,detchd,1945.0,1,240,0,0,0,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.61679077148438,42.03722381591797,120000.0
2.0,3.0,0.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,0.0,1.0,7.0,3.0,5.0,1.0,2.0,670,30,rl,80,11600,no_alley_access,lvl,inside,crawfor,norm,1fam,1story,1922,1950,gable,metalsd,metalsd,none,0,brktil,unf,0,unf,0,700,700,gasa,y,sbrkr,1180,0,0,1180,0,0,1,0,2,1,5,1,detchd,1922.0,1,252,0,0,67,0,0,0,no_fence,none,0,7,2006,wd,normal,137500.0,-93.64344024658203,42.01713180541992,165000.0
3.0,0.0,0.0,4.0,6.0,3.0,2.0,2.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,93,30,rl,80,13360,grvl,hls,inside,crawfor,norm,1fam,1story,1921,2006,gable,wd sdng,wd sdng,none,0,brktil,alq,713,unf,0,163,876,gasa,y,sbrkr,964,0,0,964,1,0,1,0,2,1,5,0,detchd,1921.0,2,432,0,0,44,0,0,0,no_fence,none,0,8,2009,wd,normal,163500.0,-93.64059448242188,42.017574310302734,174750.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,3.0,7.0,3.0,1.0,5.0,2.0,99,30,rl,85,10625,no_alley_access,lvl,corner,edwards,norm,1fam,1story,1920,1950,gable,wd sdng,wd sdng,none,0,brktil,alq,108,unf,0,350,458,gasa,n,sbrkr,835,0,0,835,0,0,1,0,2,1,5,0,basment,1920.0,1,366,0,0,77,0,0,0,no_fence,shed,400,5,2010,cod,abnorml,83000.0,-93.66276550292969,42.02822494506836,143000.0
2.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,1.0,0.0,1.0,7.0,1.0,3.0,3.0,2.0,2152,30,rl,85,19550,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1940,2007,flat,precast,precast,none,0,pconc,alq,1035,unf,0,545,1580,gasa,y,sbrkr,1518,0,0,1518,1,0,1,0,2,1,5,2,no_garage,0.0,0,0,0,39,0,0,0,0,no_fence,none,0,1,2008,wd,normal,,-93.66312408447266,42.02823257446289,143000.0
3.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,7.0,1.0,3.0,3.0,0.0,1788,30,rl,90,5400,no_alley_access,lvl,inside,oldtown,artery,1fam,1story,1940,1950,gable,stucco,stucco,none,0,pconc,unf,0,unf,0,416,416,gasa,n,fusea,599,0,0,599,1,0,1,0,2,1,4,0,no_garage,0.0,0,0,0,81,0,0,0,0,no_fence,none,0,6,2009,wd,normal,,-93.61174011230469,42.03475570678711,116500.0
3.0,3.0,0.0,3.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,0.0,1567,30,rl,94,9259,no_alley_access,lvl,corner,sawyer,feedr,1fam,1story,1927,1950,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,660,660,gasa,n,sbrkr,756,0,0,756,0,0,1,0,2,1,4,0,detchd,1945.0,2,440,80,0,0,0,0,0,no_fence,none,0,6,2010,wd,normal,,-93.66361999511719,42.033870697021484,144450.0
2.0,0.0,0.0,4.0,4.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,0.0,3.0,5.0,5.0,2.0,1140,30,rl,98,8731,no_alley_access,lvl,inside,brkside,norm,1fam,1story,1920,1950,gable,stucco,stucco,none,0,brktil,blq,645,unf,0,270,915,gasa,y,sbrkr,1167,0,0,1167,0,0,1,0,3,1,6,1,detchd,1972.0,2,495,0,0,216,0,126,0,no_fence,none,0,5,2007,wd,normal,144000.0,-93.62760162353516,42.03184509277344,124300.0
2.0,3.0,0.0,6.0,4.0,2.0,4.0,4.0,5.0,3.0,0.0,3.0,2.0,3.0,5.0,5.0,2.0,2752,30,rl,118,21299,no_alley_access,lvl,inside,names,norm,1fam,1story,1941,1963,hip,brkface,brkface,none,0,cblock,unf,0,unf,0,929,929,gasa,y,sbrkr,2039,0,0,2039,1,0,1,1,3,1,7,3,2types,1941.0,3,791,0,0,90,0,0,0,no_fence,none,0,12,2006,cod,abnorml,,-93.61547088623047,42.04027557373047,135000.0
2.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,7.0,3.0,1.0,5.0,2.0,1824,30,rl,0,6615,no_alley_access,lvl,inside,brkside,norm,1fam,1story,1923,1950,gable,metalsd,metalsd,none,0,brktil,unf,0,unf,0,1022,1022,gasa,n,fusea,1432,0,0,1432,0,0,1,0,3,1,6,1,builtin,1923.0,1,216,266,61,0,0,0,0,gdwo,none,0,9,2009,wd,normal,,-93.62884521484375,42.0335578918457,121600.0
5.0,3.0,0.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,394,30,rl,0,7446,no_alley_access,lvl,corner,brkside,feedr,1fam,1story,1941,1950,gable,wdshing,wd shng,none,0,cblock,rec,266,unf,0,522,788,gasa,y,fusea,788,0,0,788,0,0,1,0,2,1,4,2,no_garage,0.0,0,0,0,0,0,0,0,0,gdwo,none,0,4,2006,wd,abnorml,100000.0,-93.62847900390625,42.03404998779297,121300.0
2.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1593,30,rl,0,7890,no_alley_access,lvl,corner,swisu,norm,1fam,1story,1939,1950,gable,wd sdng,wd sdng,none,0,cblock,rec,238,unf,0,618,856,gasa,y,sbrkr,856,0,0,856,1,0,1,0,2,1,4,1,detchd,1939.0,2,399,0,0,0,0,166,0,no_fence,none,0,3,2010,wd,normal,,-93.65144348144531,42.017799377441406,145000.0
2.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,7.0,3.0,1.0,4.0,1.0,1444,30,rl,0,8854,no_alley_access,lvl,inside,brkside,norm,1fam,1.5unf,1916,1950,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,952,952,grav,n,fusef,952,0,0,952,0,0,1,0,2,1,4,1,detchd,1916.0,1,192,0,98,0,0,40,0,no_fence,none,0,5,2009,wd,normal,121000.0,-93.62611389160156,42.03154373168945,129950.0
3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,376,30,rl,0,10020,no_alley_access,low,inside,edwards,norm,1fam,1story,1922,1950,gable,wd sdng,wd sdng,none,0,brktil,blq,350,unf,0,333,683,gasa,n,fusea,904,0,0,904,1,0,0,1,1,1,4,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,3,2009,wd,normal,61000.0,-93.66018676757812,42.02695846557617,119500.0
3.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,0.0,2499,30,rl,0,11515,no_alley_access,lvl,culdsac,edwards,norm,1fam,1story,1958,1994,gable,hdboard,hdboard,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,n,sbrkr,943,0,0,943,0,0,1,0,3,1,5,0,detchd,1958.0,1,308,0,0,60,0,0,0,no_fence,none,0,8,2007,wd,normal,,-93.66352081298828,42.025001525878906,119000.0
3.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,309,30,rl,0,12342,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1940,1950,gable,vinylsd,vinylsd,none,0,cblock,blq,262,unf,0,599,861,gasa,y,sbrkr,861,0,0,861,0,0,1,0,1,1,4,0,detchd,1961.0,2,539,158,0,0,0,0,0,no_fence,none,0,3,2009,wd,normal,82500.0,-93.67215728759766,42.02402877807617,140000.0
2.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2815,30,rl,0,17529,no_alley_access,lvl,inside,sawyer,norm,1fam,1story,1924,1950,gable,brkface,wd sdng,stone,65,brktil,unf,0,unf,0,872,872,gasa,n,fusef,872,0,0,872,0,0,1,0,2,1,5,1,detchd,1924.0,1,322,0,0,116,0,0,0,no_fence,none,0,4,2006,wd,normal,,-93.66708374023438,42.03230667114258,142000.0
3.0,3.0,0.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,0.0,2.0,7.0,3.0,5.0,5.0,0.0,1384,30,rl,0,25339,no_alley_access,lvl,inside,sawyer,norm,1fam,1story,1918,2007,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,816,816,gasa,y,sbrkr,1416,0,0,1416,0,0,2,0,3,1,7,0,attchd,2007.0,2,576,0,0,112,0,0,0,no_fence,none,0,8,2007,wd,normal,112000.0,-93.6606674194336,42.0335578918457,152500.0
3.0,2.0,0.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,0.0,265,30,rm,30,5232,grvl,bnk,inside,oldtown,artery,1fam,1story,1925,2004,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,680,680,gasa,n,fusep,764,0,0,764,0,0,1,0,2,1,4,0,detchd,1965.0,2,504,0,0,0,0,0,0,no_fence,none,0,6,2008,wd,normal,73000.0,-93.61941528320312,42.03412628173828,119950.0
3.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,7.0,1.0,3.0,3.0,0.0,1326,30,rm,40,3636,no_alley_access,lvl,inside,idotrr,norm,1fam,1story,1922,1950,gable,asbshng,asbshng,none,0,brktil,unf,0,unf,0,796,796,gasa,n,sbrkr,796,0,0,796,0,0,1,0,2,1,5,0,no_garage,0.0,0,0,0,0,100,0,0,0,mnprv,none,0,1,2008,wd,normal,55000.0,-93.62528991699219,42.022796630859375,120500.0
3.0,3.0,0.0,4.0,8.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,7.0,1.0,3.0,3.0,2.0,242,30,rm,40,3880,no_alley_access,lvl,inside,oldtown,norm,1fam,1story,1945,1997,gable,vinylsd,vinylsd,none,0,cblock,alq,329,unf,0,357,686,gasa,y,sbrkr,866,0,0,866,0,0,1,0,2,1,4,0,no_garage,0.0,0,0,58,42,0,0,0,0,no_fence,none,0,8,2007,wd,normal,110500.0,-93.60826110839844,42.031803131103516,125000.0
3.0,3.0,0.0,3.0,6.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,802,30,rm,40,4800,no_alley_access,lvl,inside,idotrr,norm,1fam,1story,1916,1990,gable,metalsd,metalsd,none,0,cblock,lwq,197,unf,0,999,1196,gasa,y,fusea,1196,0,0,1196,1,0,1,0,2,1,5,0,detchd,1957.0,2,440,0,0,0,0,0,0,no_fence,none,0,7,2007,wd,normal,109900.0,-93.62529754638672,42.02351760864258,122000.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,1.0,1.0,0.0,2578,30,rm,46,3672,no_alley_access,lvl,inside,idotrr,artery,1fam,1story,1922,1950,gable,stucco,stucco,none,0,brktil,unf,0,unf,0,816,816,gasa,y,sbrkr,816,0,0,816,0,0,1,0,2,1,5,0,detchd,1922.0,1,100,0,0,96,0,0,0,no_fence,none,0,9,2007,wd,normal,,-93.62531280517578,42.02280044555664,120500.0
3.0,3.0,0.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,69,30,rm,47,4608,no_alley_access,lvl,corner,oldtown,artery,1fam,1story,1945,1950,gable,metalsd,metalsd,none,0,cblock,unf,0,unf,0,747,747,gasa,y,sbrkr,747,0,0,747,0,0,1,0,2,1,4,0,attchd,1945.0,1,220,0,0,0,0,0,0,no_fence,none,0,6,2010,wd,normal,80000.0,-93.61543273925781,42.03364562988281,112000.0
3.0,3.0,0.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,7.0,3.0,5.0,1.0,0.0,2788,30,rm,48,5747,no_alley_access,lvl,inside,oldtown,norm,1fam,1story,1920,1950,gable,wd sdng,wd sdng,none,0,pconc,unf,0,unf,0,798,798,gasa,y,sbrkr,840,0,0,840,0,0,1,0,2,1,5,0,detchd,1938.0,1,250,112,0,0,0,0,0,no_fence,none,0,6,2006,wd,normal,,-93.60680389404297,42.0311393737793,125000.0
3.0,3.0,0.0,3.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,7.0,3.0,1.0,5.0,1.0,1544,30,rm,50,5000,no_alley_access,lvl,inside,brkside,feedr,1fam,1story,1925,1950,gable,metalsd,metalsd,none,0,brktil,rec,188,unf,0,577,765,gasa,n,fusef,765,0,0,765,1,0,1,0,2,1,4,0,detchd,1926.0,1,200,135,0,41,0,0,0,mnprv,none,0,4,2010,wd,normal,,-93.6255874633789,42.03362274169922,121600.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,0.0,2781,30,rm,50,5633,pave,lvl,inside,oldtown,norm,1fam,1story,1925,1950,gable,metalsd,stucco,none,0,brktil,unf,0,unf,0,844,844,gasa,y,sbrkr,844,0,0,844,0,0,1,0,2,1,5,0,detchd,1925.0,1,216,50,81,123,0,0,0,no_fence,none,0,7,2006,wd,normal,,-93.61563873291016,42.03119659423828,116000.0
3.0,3.0,0.0,4.0,7.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,2.0,495,30,rm,50,5784,no_alley_access,lvl,inside,oldtown,artery,1fam,1story,1938,1996,gable,metalsd,metalsd,none,0,brktil,unf,0,unf,0,190,190,gasa,y,fusea,886,0,0,886,0,0,1,0,2,1,4,0,attchd,1938.0,1,273,144,20,80,0,0,0,no_fence,none,0,12,2009,wd,normal,91300.0,-93.61046600341797,42.030521392822266,123250.0
3.0,3.0,0.0,3.0,6.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,480,30,rm,50,5925,no_alley_access,bnk,inside,oldtown,norm,1fam,1story,1937,2000,hip,stucco,stucco,brkcmn,435,brktil,rec,168,unf,0,739,907,gasa,y,sbrkr,1131,0,0,1131,0,0,1,0,2,1,7,0,detchd,1995.0,2,672,0,72,0,0,0,0,mnprv,none,0,3,2007,wd,alloca,89471.0,-93.60685729980469,42.0333137512207,126587.5
3.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,7.0,3.0,5.0,1.0,0.0,1815,30,rm,50,5925,no_alley_access,lvl,corner,oldtown,norm,1fam,1story,1940,1950,gable,metalsd,metalsd,none,0,brktil,no_basement,0,no_basement,0,0,0,gasa,n,fusea,612,0,0,612,0,0,1,0,1,1,4,0,detchd,1965.0,1,308,0,0,25,0,0,0,no_fence,none,0,10,2009,wd,normal,,-93.60684204101562,42.03230285644531,122900.0
1.0,3.0,0.0,4.0,6.0,3.0,1.0,4.0,1.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2116,30,rm,50,6000,no_alley_access,hls,inside,brkside,norm,1fam,1story,1924,2003,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,949,949,gasa,y,sbrkr,949,0,0,949,0,0,1,0,2,1,5,1,detchd,1924.0,2,370,0,0,48,0,0,0,no_fence,none,0,7,2008,wd,normal,,-93.62456512451172,42.033512115478516,127750.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,2.0,697,30,rm,50,6000,no_alley_access,lvl,inside,brkside,norm,1fam,1story,1921,1950,gable,wd sdng,wd shng,none,0,cblock,lwq,616,unf,0,0,616,gasa,y,sbrkr,616,0,0,616,0,0,1,0,2,1,4,0,detchd,1921.0,1,205,0,0,129,0,0,0,no_fence,none,0,6,2006,wd,normal,89000.0,-93.62437438964844,42.03108215332031,128000.0
2.0,3.0,0.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,7.0,3.0,5.0,5.0,2.0,1064,30,rm,50,6000,no_alley_access,lvl,inside,oldtown,artery,1fam,1story,1925,1980,gable,metalsd,metalsd,none,0,brktil,blq,397,unf,0,706,1103,gasa,y,sbrkr,1103,0,0,1103,0,0,1,0,2,1,5,1,detchd,1976.0,2,440,166,120,0,0,0,0,mnprv,none,0,7,2006,wd,normal,110500.0,-93.62041473388672,42.03241729736328,122250.0
3.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,7.0,3.0,5.0,5.0,2.0,1346,30,rm,50,6000,no_alley_access,lvl,inside,oldtown,norm,1fam,1story,1920,1950,hip,metalsd,metalsd,none,0,pconc,alq,250,unf,0,710,960,gasa,y,fusea,960,0,0,960,0,0,1,0,2,1,5,0,detchd,1997.0,1,308,0,0,168,0,0,0,no_fence,none,0,7,2007,wd,normal,108500.0,-93.60771942138672,42.03235626220703,122000.0
3.0,3.0,0.0,5.0,7.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,1.0,2211,30,rm,50,7000,no_alley_access,lvl,inside,idotrr,norm,1fam,1story,1926,1998,gable,vinylsd,vinylsd,none,0,brktil,rec,299,glq,40,555,894,gasa,y,sbrkr,919,0,0,919,1,0,1,0,2,1,5,0,detchd,1926.0,1,195,0,0,116,0,0,0,mnprv,none,0,7,2008,wd,normal,,-93.62841033935547,42.022605895996094,122000.0
3.0,3.0,0.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,7.0,3.0,5.0,5.0,0.0,2890,30,rm,50,7030,no_alley_access,lvl,inside,idotrr,norm,1fam,1story,1925,1950,gable,metalsd,metalsd,none,0,brktil,unf,0,unf,0,641,641,gasa,y,sbrkr,641,0,0,641,0,0,1,0,2,1,4,0,detchd,1925.0,1,272,184,0,70,0,0,0,mnprv,none,0,3,2006,wd,normal,,-93.6294937133789,42.02085494995117,120500.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,7.0,3.0,5.0,5.0,0.0,2887,30,rm,50,7288,no_alley_access,lvl,inside,idotrr,artery,1fam,1story,1942,1950,gable,metalsd,metalsd,none,0,cblock,rec,305,unf,0,671,976,gasa,n,sbrkr,976,0,0,976,1,0,1,0,2,1,5,0,detchd,1942.0,1,215,160,0,0,0,0,0,no_fence,none,0,8,2006,wd,adjland,,-93.62846374511719,42.02278518676758,122000.0
3.0,3.0,0.0,4.0,4.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,1.0,5.0,1.0,1829,30,rm,50,8635,no_alley_access,lvl,inside,brkside,norm,1fam,1story,1925,1950,hip,wd sdng,wd sdng,none,0,brktil,lwq,134,unf,0,938,1072,gasa,y,sbrkr,1072,0,0,1072,1,0,1,0,2,1,5,0,detchd,1982.0,5,1184,0,0,105,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.6213607788086,42.03108596801758,119900.0
3.0,3.0,0.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,897,30,rm,50,8765,grvl,lvl,inside,idotrr,norm,1fam,1story,1936,1950,gable,wd sdng,wd sdng,none,0,brktil,alq,285,unf,0,666,951,gasa,n,sbrkr,951,0,0,951,0,0,1,0,2,1,6,0,detchd,1936.0,1,327,0,28,0,0,0,0,no_fence,none,0,4,2006,wd,abnorml,106500.0,-93.6266860961914,42.020206451416016,118950.0
3.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,0.0,2.0,7.0,1.0,3.0,3.0,0.0,2800,30,rm,50,9000,no_alley_access,lvl,inside,idotrr,norm,1fam,1story,1919,1950,gable,wd sdng,wd sdng,none,0,brktil,unf,0,unf,0,610,610,gasa,n,fusea,819,0,0,819,0,0,1,0,2,1,4,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,9,2006,wd,abnorml,,-93.62757110595703,42.02495574951172,122000.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,1.0,5.0,2.0,147,30,rm,51,6120,no_alley_access,lvl,corner,brkside,norm,1fam,1story,1931,1993,gable,wd sdng,wd sdng,none,0,brktil,blq,209,unf,0,506,715,gasa,y,fusea,875,0,0,875,1,0,1,0,2,1,5,0,detchd,1931.0,1,180,48,0,0,0,0,0,no_fence,none,0,11,2009,wd,normal,105000.0,-93.62362670898438,42.03129196166992,127750.0
