Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude
1718,20,rl,63.0,7500,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1158.0,1158.0,gasa,ex,y,sbrkr,1158,0,0,1158,0.0,0.0,1,1,3,1,gd,5,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,50,0,0,0,0,unknown,,unknown,0,8,2009,wd,normal,,-93.692472,42.037661
1719,60,rl,96.0,10628,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,835.0,835.0,gasa,ex,y,sbrkr,871,941,0,1812,0.0,0.0,2,1,3,1,gd,8,typ,0,,builtin,2004.0,rfn,2.0,478.0,ta,ta,y,146,91,0,0,0,0,unknown,,unknown,0,1,2009,wd,normal,,-93.69143,42.036001
1720,20,rl,76.0,10141,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,8,5,2004,2004,gable,tar&grv,vinylsd,vinylsd,brkface,264.0,gd,ta,pconc,gd,ta,gd,blq,516.0,rec,774.0,222.0,1512.0,gasa,ex,y,sbrkr,1512,0,0,1512,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2004.0,rfn,3.0,845.0,ta,ta,y,210,36,0,0,0,0,unknown,,unknown,0,1,2009,wd,normal,,-93.691506,42.036011
1721,20,rl,63.0,13072,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,7,5,2004,2005,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1114.0,1114.0,gasa,ex,y,sbrkr,1114,0,0,1114,0.0,0.0,1,1,3,1,gd,6,typ,0,,detchd,2005.0,unf,2.0,576.0,ta,ta,y,248,102,0,0,0,0,unknown,,unknown,0,5,2009,wd,normal,,-93.691868,42.037923
1722,20,rl,63.0,13072,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,5,5,2004,2004,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1114.0,1114.0,gasa,ex,y,sbrkr,1114,0,0,1114,0.0,0.0,1,1,3,1,gd,6,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,39,0,0,0,0,unknown,,unknown,0,8,2009,wd,normal,,-93.691068,42.038127
1723,20,rl,60.0,12450,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,5,5,2003,2004,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,gd,ta,no,glq,836.0,unf,0.0,278.0,1114.0,gasa,ex,y,sbrkr,1114,0,0,1114,1.0,0.0,2,0,3,1,gd,6,typ,0,,detchd,2004.0,unf,2.0,576.0,ta,ta,y,0,42,0,0,0,0,unknown,,unknown,0,6,2009,wd,normal,,-93.690159,42.037756
1724,20,rl,61.0,7328,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7,5,2008,2009,gable,compshg,vinylsd,vinylsd,brkface,140.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1450.0,1450.0,gasa,ex,y,sbrkr,1450,0,0,1450,0.0,0.0,2,0,2,1,gd,6,typ,0,,attchd,2008.0,rfn,3.0,788.0,ta,ta,y,0,93,0,0,0,0,unknown,,unknown,0,2,2009,new,partial,,-93.690402,42.037434
1725,60,rl,43.0,11492,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,sawyerw,norm,norm,1fam,2story,7,5,1996,1997,gable,compshg,vinylsd,vinylsd,brkface,132.0,gd,ta,pconc,gd,ta,no,glq,637.0,unf,0.0,276.0,913.0,gasa,ex,y,sbrkr,913,1209,0,2122,1.0,0.0,2,1,4,1,gd,8,typ,1,ta,attchd,1997.0,rfn,2.0,559.0,ta,ta,y,0,74,0,0,0,0,unknown,,unknown,0,4,2009,wd,normal,,-93.689136,42.036852
1726,60,rl,70.0,7703,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,2story,6,6,1992,1992,gable,compshg,hdboard,hdboard,unknown,0.0,gd,gd,pconc,gd,gd,no,glq,52.0,rec,364.0,400.0,816.0,gasa,ex,y,sbrkr,833,897,0,1730,0.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,1992.0,rfn,2.0,528.0,ta,ta,y,0,91,0,0,168,0,unknown,,unknown,0,11,2009,wd,normal,,-93.687843,42.036576
1727,120,rl,50.0,7175,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,twnhse,1story,6,5,1990,1991,gable,compshg,plywood,imstucc,unknown,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1332.0,1332.0,gasa,gd,y,sbrkr,1332,0,0,1332,0.0,0.0,2,0,2,1,gd,5,typ,0,,attchd,1990.0,rfn,2.0,542.0,ta,ta,y,0,60,0,0,0,0,unknown,,unknown,0,2,2009,wd,normal,,-93.686267,42.035518
1728,60,rl,70.0,9109,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,2story,7,5,1994,1994,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,lwq,36.0,glq,596.0,122.0,754.0,gasa,ex,y,sbrkr,754,786,0,1540,1.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,1994.0,rfn,2.0,495.0,ta,ta,y,140,32,0,0,0,0,unknown,,unknown,0,10,2009,wd,normal,,-93.687804,42.037607
1729,60,rl,,10274,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,sawyerw,norm,norm,1fam,2story,6,7,1986,1986,gable,compshg,vinylsd,vinylsd,brkface,141.0,ta,gd,cblock,gd,ta,no,rec,331.0,unf,0.0,345.0,676.0,gasa,ta,y,sbrkr,698,702,0,1400,0.0,0.0,2,1,3,1,ta,6,typ,0,,attchd,1986.0,rfn,2.0,465.0,ta,ta,y,0,48,0,0,0,0,unknown,,unknown,0,7,2009,wd,normal,,-93.685037,42.035968
1730,90,rl,75.0,8250,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,duplex,2story,6,7,1981,1981,gable,compshg,wd sdng,wd shng,unknown,0.0,ta,ta,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,964,918,0,1882,0.0,0.0,2,0,4,2,ta,8,typ,2,ta,attchd,1981.0,unf,2.0,612.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,5,2009,wd,normal,,-93.683957,42.035756
1731,20,rl,63.0,9750,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5,1962,1962,hip,compshg,hdboard,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,lwq,68.0,blq,884.0,28.0,980.0,gasa,gd,y,sbrkr,980,0,0,980,1.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1969.0,unf,2.0,400.0,ta,ta,y,0,28,0,0,0,0,unknown,mnprv,unknown,0,11,2009,wd,normal,,-93.676364,42.035806
1732,20,rl,,8499,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,sawyer,feedr,norm,1fam,1story,5,6,1961,1961,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,glq,660.0,unf,0.0,204.0,864.0,gasa,ex,y,sbrkr,864,0,0,864,1.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1982.0,unf,2.0,732.0,ta,ta,y,0,312,0,0,0,0,unknown,,unknown,0,6,2009,wd,normal,,-93.674051,42.034615
1733,20,rl,,9079,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5,1961,1961,gable,compshg,wd sdng,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,blq,864.0,unf,0.0,0.0,864.0,gasa,ta,y,sbrkr,864,0,0,864,0.0,0.0,1,0,2,1,ta,5,typ,0,,attchd,1961.0,unf,1.0,440.0,ta,ta,y,158,0,0,0,0,0,unknown,,unknown,0,7,2009,wd,normal,,-93.675716,42.035289
1734,20,rl,,9316,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5,1965,1965,gable,compshg,hdboard,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,544.0,unf,0.0,480.0,1024.0,gasa,gd,y,sbrkr,1020,0,0,1020,0.0,0.0,2,0,3,1,ta,5,typ,0,,attchd,1965.0,unf,1.0,288.0,ta,ta,y,171,0,0,0,0,0,unknown,mnprv,unknown,0,5,2009,oth,family,,-93.669554,42.03466
1735,20,rl,,7791,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyer,rrae,norm,1fam,1story,5,8,1963,1995,gable,compshg,plywood,plywood,unknown,0.0,gd,gd,cblock,ta,ta,no,alq,624.0,unf,0.0,288.0,912.0,gasa,ex,y,sbrkr,912,0,0,912,1.0,0.0,1,0,3,1,gd,6,typ,0,,attchd,1963.0,rfn,1.0,300.0,ta,ta,y,0,0,0,0,0,0,unknown,gdwo,unknown,0,10,2009,wd,normal,,-93.669538,42.035331
1736,20,rl,65.0,7150,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyer,feedr,norm,1fam,1story,5,6,1962,1962,gable,compshg,vinylsd,vinylsd,brkface,60.0,ta,ta,cblock,ta,ta,no,lwq,140.0,blq,590.0,182.0,912.0,gasa,gd,y,sbrkr,912,0,0,912,0.0,1.0,1,0,3,1,ta,6,typ,0,,attchd,1962.0,unf,1.0,252.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,10,2009,wd,normal,,-93.669845,42.034581
1737,20,rl,,15676,pave,no_alley_access,ir1,low,allpub,inside,gtl,veenker,norm,norm,1fam,1story,8,8,1980,1980,gable,compshg,vinylsd,vinylsd,brkface,115.0,gd,gd,cblock,gd,gd,gd,alq,1733.0,rec,92.0,189.0,2014.0,gasa,gd,y,sbrkr,2014,0,0,2014,1.0,0.0,2,0,2,1,gd,6,maj1,2,gd,attchd,1980.0,rfn,3.0,864.0,ta,ta,y,462,0,0,255,0,0,unknown,mnprv,unknown,0,4,2009,wd,normal,,-93.660327,42.037236
1738,60,rl,,11949,pave,no_alley_access,reg,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,7,8,1991,2008,gable,compshg,vinylsd,vinylsd,brkface,196.0,gd,gd,pconc,gd,ta,no,glq,601.0,alq,216.0,158.0,975.0,gasa,ex,y,sbrkr,975,780,0,1755,0.0,1.0,2,1,3,1,gd,7,typ,1,ta,attchd,1991.0,unf,2.0,524.0,ta,ta,y,502,60,0,0,0,0,unknown,gdprv,unknown,0,7,2009,wd,normal,,-93.650333,42.047669
1739,160,fv,32.0,2880,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,7,5,2004,2005,gable,compshg,metalsd,metalsd,unknown,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1376.0,1376.0,gasa,ex,y,sbrkr,1376,1629,0,3005,0.0,0.0,2,1,3,1,gd,9,mod,1,ta,builtin,2004.0,fin,3.0,704.0,ta,ta,y,0,177,0,0,0,0,unknown,,unknown,0,7,2009,wd,normal,,-93.647765,42.047627
1740,120,fv,,3830,pave,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,1story,6,5,2008,2008,gable,compshg,vinylsd,vinylsd,stone,280.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1726.0,1726.0,gasa,ex,y,sbrkr,1726,0,0,1726,0.0,0.0,2,1,2,1,gd,6,typ,1,gd,attchd,2008.0,fin,2.0,561.0,ta,ta,y,0,254,0,0,0,0,unknown,,unknown,0,1,2009,new,partial,,-93.647039,42.047338
1741,120,fv,,4217,pave,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,1story,6,5,2008,2008,gable,compshg,vinylsd,vinylsd,stone,252.0,gd,ta,pconc,gd,ta,no,glq,962.0,unf,0.0,183.0,1145.0,gasa,ex,y,sbrkr,1256,0,0,1256,1.0,0.0,1,1,1,1,gd,5,typ,1,gd,attchd,2008.0,fin,2.0,641.0,ta,ta,y,0,169,0,0,0,0,unknown,,unknown,0,3,2009,wd,normal,,-93.646916,42.047253
1742,160,fv,34.0,2998,pave,no_alley_access,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,6,5,2000,2000,gable,compshg,metalsd,metalsd,brkface,513.0,gd,ta,pconc,gd,ta,no,glq,507.0,unf,0.0,249.0,756.0,gasa,ex,y,sbrkr,756,756,0,1512,1.0,0.0,2,1,2,1,gd,4,typ,0,,detchd,2000.0,unf,2.0,440.0,ta,ta,y,0,32,0,0,0,0,unknown,,unknown,0,8,2009,wd,normal,,-93.64566,42.046144
1743,160,fv,35.0,3768,pave,no_alley_access,reg,lvl,allpub,fr2,gtl,somerst,norm,norm,twnhse,2story,7,5,1999,1999,hip,compshg,metalsd,metalsd,brkface,218.0,gd,ta,pconc,gd,ta,no,glq,549.0,unf,0.0,142.0,691.0,gasa,ex,y,sbrkr,713,739,0,1452,1.0,0.0,2,1,3,1,gd,6,typ,0,,detchd,1999.0,unf,2.0,506.0,ta,ta,y,0,34,0,0,0,0,unknown,,unknown,0,9,2009,wd,normal,,-93.645482,42.046418
1744,20,rl,,14694,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,veenker,norm,norm,1fam,1story,8,9,1977,2008,gable,compshg,metalsd,metalsd,brkface,450.0,ex,ex,cblock,gd,gd,gd,glq,1252.0,alq,136.0,306.0,1694.0,gasa,ex,y,sbrkr,1694,0,0,1694,1.0,0.0,2,0,2,1,ex,5,typ,1,gd,attchd,1977.0,fin,2.0,642.0,ta,ta,y,501,120,0,225,0,0,unknown,,unknown,0,6,2009,wd,normal,,-93.645923,42.043782
1745,20,rl,110.0,15417,pave,no_alley_access,reg,lvl,allpub,inside,gtl,veenker,norm,norm,1fam,1story,7,5,1981,1981,gable,compshg,brkface,brkface,unknown,0.0,gd,ta,cblock,gd,ta,mn,lwq,121.0,unf,0.0,1619.0,1740.0,gasa,ta,y,sbrkr,1740,0,0,1740,0.0,0.0,1,1,2,1,gd,7,typ,0,,attchd,1981.0,rfn,2.0,540.0,ta,ta,y,228,20,218,0,0,0,unknown,,unknown,0,6,2009,wd,normal,,-93.648057,42.043553
1746,80,rl,80.0,9600,pave,no_alley_access,reg,low,allpub,fr2,mod,veenker,feedr,norm,1fam,slvl,8,5,1976,1976,gable,compshg,plywood,plywood,brkface,200.0,gd,gd,cblock,ta,ta,no,unf,0.0,unf,0.0,392.0,392.0,gasa,ex,y,sbrkr,1487,1012,0,2499,0.0,0.0,2,1,4,1,ta,5,typ,1,gd,attchd,1976.0,unf,2.0,527.0,ta,ta,y,0,64,0,0,0,0,unknown,,unknown,0,1,2009,wd,abnorml,,-93.645546,42.043019
1747,60,rl,,12732,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,nwames,posn,norm,1fam,2story,7,6,1974,1974,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,mn,glq,560.0,lwq,42.0,150.0,752.0,gasa,ta,y,sbrkr,1285,782,0,2067,0.0,0.0,2,1,3,1,gd,7,typ,2,ta,attchd,1974.0,rfn,2.0,784.0,ta,ta,y,297,40,0,0,0,0,unknown,,unknown,0,6,2009,wd,normal,,-93.631881,42.04876
1748,60,rl,80.0,10400,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,posa,norm,1fam,2story,6,7,1967,1997,gable,compshg,metalsd,metalsd,brkface,256.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,932.0,932.0,gasa,gd,y,sbrkr,1271,1369,0,2640,0.0,0.0,2,1,5,1,gd,8,typ,1,ta,attchd,1967.0,rfn,2.0,515.0,ta,ta,y,0,120,0,0,168,0,unknown,,unknown,0,5,2009,wd,normal,,-93.633163,42.046476
1749,20,rl,80.0,9600,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,1story,5,5,1969,1969,gable,compshg,hdboard,hdboard,brkface,128.0,ta,ta,cblock,gd,ta,mn,alq,553.0,rec,147.0,588.0,1288.0,gasa,ta,y,sbrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,ta,6,typ,1,fa,attchd,1969.0,rfn,2.0,502.0,ta,ta,y,312,11,0,0,0,0,unknown,,shed,650,8,2009,wd,normal,,-93.632537,42.045806
1750,20,rl,75.0,9000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,1story,6,5,1969,1969,gable,compshg,hdboard,hdboard,brkface,200.0,ta,ta,cblock,ta,ta,av,blq,955.0,unf,0.0,261.0,1216.0,gasa,ta,y,sbrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,ta,5,typ,0,,attchd,1969.0,unf,1.0,336.0,ta,ta,y,0,0,0,0,0,0,unknown,mnprv,unknown,0,8,2009,wd,abnorml,,-93.632823,42.045799
1751,60,rl,,13774,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,7,7,1977,1992,hip,compshg,hdboard,hdboard,brkface,283.0,ta,gd,pconc,gd,ta,no,glq,432.0,unf,0.0,476.0,908.0,gasa,ex,y,sbrkr,1316,972,0,2288,0.0,0.0,1,2,4,1,gd,8,typ,2,ta,attchd,1977.0,rfn,2.0,520.0,ta,ta,y,321,72,0,0,156,0,unknown,,unknown,0,11,2009,wd,normal,,-93.637964,42.043236
1752,20,rl,62.0,7130,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1967,1967,gable,compshg,hdboard,hdboard,unknown,0.0,ta,ta,pconc,ta,ta,no,blq,648.0,unf,0.0,216.0,864.0,gasa,ta,y,sbrkr,864,0,0,864,0.0,1.0,1,0,2,1,ta,5,typ,0,,attchd,1967.0,fin,1.0,312.0,ta,ta,y,0,0,0,0,0,0,unknown,gdprv,unknown,0,6,2009,wd,normal,,-93.628903,42.048796
1753,20,rl,80.0,9600,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1967,1967,hip,compshg,hdboard,hdboard,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1568.0,1568.0,gasa,ta,y,sbrkr,1568,0,0,1568,0.0,0.0,1,1,3,1,ta,7,typ,0,,attchd,1967.0,unf,2.0,440.0,ta,ta,y,160,40,0,0,0,0,unknown,,unknown,0,3,2009,cod,normal,,-93.627047,42.0467129
1754,60,rl,80.0,9600,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,7,5,1974,1974,gable,compshg,plywood,plywood,brkface,252.0,ta,ta,cblock,ta,ta,no,alq,698.0,unf,0.0,467.0,1165.0,gasa,gd,y,sbrkr,1165,896,0,2061,0.0,1.0,2,1,4,1,ta,8,typ,1,ta,attchd,1974.0,rfn,2.0,498.0,ta,ta,y,0,77,0,0,196,0,unknown,,unknown,0,5,2009,cod,abnorml,,-93.630714,42.044821
1755,85,rl,,16500,pave,no_alley_access,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,sfoyer,6,5,1971,1971,hip,compshg,hdboard,hdboard,brkface,509.0,ta,ta,cblock,gd,ta,av,glq,962.0,unf,0.0,270.0,1232.0,gasa,fa,y,sbrkr,1320,0,0,1320,0.0,1.0,2,0,3,1,ta,5,typ,1,gd,attchd,1971.0,rfn,2.0,495.0,ta,ta,y,0,20,0,0,0,0,unknown,,unknown,0,5,2009,wd,normal,,-93.627416,42.043935
1756,20,rl,60.0,7436,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,7,1960,1960,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,alq,734.0,unf,0.0,160.0,894.0,gasa,gd,y,sbrkr,894,0,0,894,1.0,0.0,1,0,2,1,ta,5,typ,1,po,detchd,1988.0,unf,2.0,396.0,ta,ta,y,0,0,0,360,0,0,unknown,gdwo,unknown,0,8,2009,wd,normal,,-93.622991,42.043135
1757,20,rl,65.0,8125,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7,1959,1959,hip,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,blq,403.0,unf,0.0,461.0,864.0,gasa,ex,y,sbrkr,864,0,0,864,0.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1960.0,unf,1.0,308.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,9,2009,wd,normal,,-93.622465,42.042241
1758,20,rl,,9450,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,4,5,1957,1957,gable,compshg,wd sdng,wd sdng,brkface,160.0,ta,ta,cblock,ta,ta,no,blq,775.0,unf,0.0,265.0,1040.0,gasa,ta,y,sbrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,ta,6,typ,1,gd,attchd,1982.0,rfn,3.0,768.0,ta,ta,y,0,0,84,0,0,0,unknown,mnprv,unknown,0,5,2009,wd,normal,,-93.622635,42.044774
1759,20,rl,,13495,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,6,1956,1956,gable,compshg,wd sdng,wd sdng,brkface,70.0,ta,gd,cblock,ta,ta,no,blq,625.0,lwq,201.0,222.0,1048.0,gasa,fa,y,sbrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,ta,7,min1,1,gd,detchd,1956.0,unf,2.0,576.0,ta,ta,y,0,99,0,0,0,0,unknown,,unknown,0,7,2009,wd,normal,,-93.622476,42.044926
1760,20,rl,85.0,9350,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1961,1995,gable,compshg,wd sdng,wd sdng,brkface,217.0,ta,ta,cblock,ta,ta,no,alq,310.0,blq,512.0,491.0,1313.0,gasa,ta,y,sbrkr,1313,0,0,1313,1.0,0.0,1,1,3,1,gd,6,typ,1,ta,attchd,1961.0,rfn,2.0,610.0,ta,ta,y,172,28,0,0,121,0,unknown,mnprv,unknown,0,2,2009,wd,normal,,-93.628658,42.038492
1761,20,rl,115.0,10500,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1964,1964,gable,compshg,hdboard,hdboard,stone,144.0,ta,gd,cblock,ta,ta,no,lwq,998.0,unf,0.0,294.0,1292.0,gasa,ta,y,sbrkr,1292,0,0,1292,1.0,0.0,1,1,3,1,ta,6,typ,2,gd,detchd,1964.0,unf,2.0,520.0,ta,ta,y,0,32,0,0,92,0,unknown,,unknown,0,7,2009,cod,abnorml,,-93.6273127,42.0407264
1762,60,rl,,8970,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,2story,5,6,1965,1965,gable,compshg,metalsd,metalsd,unknown,0.0,ta,gd,cblock,ta,ta,no,alq,388.0,unf,0.0,356.0,744.0,gasa,ta,y,sbrkr,825,1315,0,2140,0.0,0.0,2,1,4,1,ta,7,typ,1,ta,attchd,1965.0,fin,2.0,549.0,ta,ta,y,0,40,264,0,0,0,unknown,mnprv,unknown,0,6,2009,wd,normal,,-93.627985,42.039902
1763,80,rl,85.0,11475,pave,no_alley_access,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,slvl,6,6,1961,1961,hip,compshg,hdboard,hdboard,brkface,90.0,ta,ta,cblock,ta,ta,gd,alq,568.0,unf,0.0,640.0,1208.0,gasa,ex,y,sbrkr,1576,0,0,1576,1.0,0.0,1,0,4,1,gd,7,typ,1,po,builtin,1961.0,fin,2.0,368.0,ta,ta,y,85,0,0,0,0,0,unknown,,unknown,0,9,2009,wd,normal,,-93.622685,42.039463
1764,20,rl,68.0,9768,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1955,1955,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,100.0,alq,247.0,613.0,960.0,gasa,gd,y,sbrkr,960,0,0,960,1.0,0.0,1,0,2,1,ta,5,typ,0,,attchd,1955.0,rfn,1.0,330.0,ta,ta,y,0,70,0,0,0,0,unknown,mnprv,unknown,0,2,2009,wd,normal,,-93.621699,42.038596
1765,20,rl,90.0,9900,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,6,5,1967,1967,gable,compshg,brkcomm,brk cmn,unknown,0.0,gd,ta,cblock,ta,ta,no,rec,1173.0,unf,0.0,507.0,1680.0,gasa,ta,y,sbrkr,1691,0,0,1691,1.0,0.0,1,0,2,1,ta,5,typ,0,,attchd,1967.0,unf,2.0,550.0,gd,ta,y,0,67,260,0,0,0,unknown,mnprv,unknown,0,4,2009,wd,normal,,-93.62568,42.036182
1766,20,rl,92.0,10573,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,6,1961,1961,hip,compshg,metalsd,metalsd,brkface,3.0,ta,ta,cblock,ta,ta,no,rec,1312.0,unf,0.0,141.0,1453.0,gasa,ex,y,sbrkr,1453,0,0,1453,1.0,0.0,2,0,3,1,ta,6,typ,1,ta,attchd,1961.0,rfn,2.0,530.0,ta,ta,y,0,49,0,0,288,0,unknown,gdprv,unknown,0,4,2009,wd,normal,,-93.617963,42.048294
1767,20,rl,80.0,14695,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,8,1966,2008,gable,compshg,metalsd,metalsd,brkface,210.0,ta,gd,cblock,ta,ta,no,alq,1387.0,unf,0.0,175.0,1562.0,gasa,gd,y,sbrkr,1567,0,0,1567,1.0,0.0,2,0,2,1,gd,5,typ,2,gd,attchd,1966.0,unf,2.0,542.0,ta,ta,y,0,110,0,0,342,0,unknown,gdwo,unknown,0,7,2009,wd,normal,,-93.615602,42.048608
