Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Median_n_Closest_SalePrice
1556,50,rl,72.0,10632,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,clearcr,norm,norm,1fam,1.5fin,5,3,1917,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,gd,fa,no,unf,0.0,unf,0.0,689.0,689.0,gasa,gd,n,sbrkr,725,499,0,1224,0.0,0.0,1,1,3,1,,6,mod,0,,detchd,1917.0,unf,1.0,180.0,fa,fa,n,0,0,248,0,0,0,unknown,,unknown,0,1,2010,cod,normal,,156716.0
1557,190,rl,60.0,9900,pave,no_alley_access,reg,lvl,allpub,inside,gtl,swisu,norm,norm,2fmcon,1.5fin,5,4,1915,1950,gable,compshg,wd sdng,wd shng,unknown,0.0,fa,fa,brktil,ta,ta,no,rec,1026.0,unf,0.0,186.0,1212.0,gasa,ta,n,sbrkr,1212,180,0,1392,1.0,0.0,1,0,3,1,ta,6,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,0,168,0,0,0,unknown,,unknown,0,2,2010,conld,normal,,127500.0
1558,50,rl,65.0,6001,pave,no_alley_access,ir1,bnk,allpub,inside,mod,swisu,norm,norm,1fam,1.5fin,6,5,1940,1950,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,fa,ta,no,lwq,368.0,unf,0.0,232.0,600.0,gasa,ex,n,sbrkr,600,319,0,919,0.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1940.0,unf,1.0,231.0,ta,ta,y,0,0,45,0,0,0,unknown,mnprv,unknown,0,3,2010,wd,normal,,127500.0
1559,70,c,,6449,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,swisu,norm,norm,1fam,2story,4,1,1907,1950,gambrel,compshg,wd sdng,stucco,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,73.0,unf,0.0,634.0,707.0,gasw,ta,n,sbrkr,942,942,0,1884,0.0,0.0,1,1,4,1,ta,7,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,0,239,0,0,0,unknown,,unknown,0,3,2010,wd,abnorml,,120000.0
1560,190,rh,60.0,6048,pave,no_alley_access,reg,lvl,allpub,corner,gtl,swisu,artery,norm,2fmcon,1.5fin,5,7,1910,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,gd,brktil,ta,ta,mn,lwq,736.0,unf,0.0,120.0,856.0,gasa,gd,y,sbrkr,936,744,0,1680,1.0,0.0,2,0,2,2,ta,7,typ,1,gd,detchd,1910.0,unf,2.0,450.0,ta,fa,p,56,144,0,0,0,0,unknown,,unknown,0,6,2010,cod,normal,,110000.0
1561,90,rl,72.0,10773,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,duplex,1story,4,3,1967,1967,gable,tar&grv,plywood,plywood,brkface,72.0,fa,fa,cblock,ta,ta,no,alq,704.0,unf,0.0,1128.0,1832.0,gasa,ta,n,sbrkr,1832,0,0,1832,2.0,0.0,2,0,4,2,ta,8,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,58,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,131250.0
1562,20,rl,65.0,7800,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,7,1966,2008,hip,compshg,hdboard,hdboard,brkface,47.0,ta,ta,cblock,ta,ta,mn,blq,240.0,rec,474.0,150.0,864.0,gasa,ex,y,sbrkr,892,0,0,892,1.0,0.0,1,0,3,1,gd,5,typ,0,,detchd,1966.0,unf,1.0,416.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,6,2010,wd,normal,,130000.0
1563,20,rl,65.0,7832,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5,1968,1968,hip,compshg,hdboard,hdboard,unknown,0.0,ta,ta,cblock,ta,ta,no,glq,775.0,unf,0.0,89.0,864.0,gasa,ex,y,sbrkr,864,0,0,864,1.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,1969.0,unf,1.0,280.0,ta,ta,y,226,0,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,129500.0
1564,90,rl,,7424,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyer,norm,norm,duplex,sfoyer,5,5,1978,1978,gable,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,gd,ta,av,glq,1319.0,unf,0.0,0.0,1319.0,gasa,ta,y,sbrkr,1373,0,0,1373,1.0,0.0,1,0,3,1,ta,5,typ,2,ta,attchd,1978.0,fin,2.0,591.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,143500.0
1565,60,rl,86.0,11227,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,2story,5,5,1968,1968,gable,compshg,hdboard,hdboard,unknown,0.0,ta,gd,cblock,ta,gd,no,rec,267.0,alq,453.0,0.0,720.0,gasa,ex,y,sbrkr,720,720,0,1440,0.0,0.0,1,1,4,1,ta,7,typ,2,ta,attchd,1968.0,unf,2.0,480.0,ta,ta,y,192,38,0,0,0,0,unknown,mnprv,unknown,0,3,2010,wd,normal,,146500.0
1566,20,rl,,20062,pave,no_alley_access,ir1,low,allpub,inside,mod,clearcr,norm,norm,1fam,1story,7,7,1977,2001,hip,compshg,wd sdng,wd sdng,unknown,0.0,gd,gd,cblock,gd,ta,gd,alq,1092.0,unf,0.0,328.0,1420.0,gasa,gd,y,sbrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,ta,4,typ,2,ta,attchd,1977.0,rfn,2.0,690.0,ta,ta,y,496,0,0,0,0,0,unknown,,unknown,0,4,2010,wd,normal,,146500.0
1567,30,rl,94.0,9259,pave,no_alley_access,reg,lvl,allpub,corner,gtl,sawyer,feedr,norm,1fam,1story,4,4,1927,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,660.0,660.0,gasa,ta,n,sbrkr,756,0,0,756,0.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,1945.0,unf,2.0,440.0,ta,ta,n,80,0,0,0,0,0,unknown,,unknown,0,6,2010,wd,normal,,160000.0
1568,60,rl,,17082,pave,no_alley_access,ir1,low,allpub,culdsac,mod,clearcr,norm,norm,1fam,2story,6,5,1978,1992,gable,compshg,vinylsd,vinylsd,brkface,288.0,ta,ta,pconc,gd,ta,av,alq,964.0,unf,0.0,153.0,1117.0,gasa,ex,y,sbrkr,1117,864,0,1981,1.0,0.0,2,1,4,1,gd,8,typ,1,ta,attchd,1978.0,fin,2.0,522.0,ta,ta,y,336,104,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,158450.0
1569,50,rl,124.0,18600,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,3,4,1938,1990,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,mn,blq,288.0,lwq,684.0,0.0,972.0,gasa,ta,y,fusea,1052,558,0,1610,0.0,1.0,2,0,4,1,fa,8,typ,1,gd,attchd,1938.0,rfn,1.0,480.0,ta,ta,y,0,0,60,0,0,0,unknown,,shed,450,6,2010,wd,normal,,127500.0
1570,20,rl,65.0,11479,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,6,7,1950,1987,gable,compshg,wd sdng,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,glq,104.0,rec,387.0,172.0,663.0,gasa,ex,y,sbrkr,1074,0,0,1074,1.0,0.0,1,0,3,1,gd,6,typ,1,ta,attchd,1987.0,unf,1.0,467.0,ta,ta,y,0,52,52,0,0,0,unknown,mnprv,unknown,0,6,2010,wd,normal,,155000.0
1571,50,rl,50.0,9350,pave,no_alley_access,reg,bnk,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,4,6,1947,1979,gable,compshg,wdshing,wd shng,unknown,0.0,ta,ta,cblock,ta,fa,no,lwq,192.0,unf,0.0,564.0,756.0,gasa,ex,y,sbrkr,1169,0,362,1531,0.0,0.0,1,0,3,1,ta,8,typ,1,ta,detchd,1947.0,unf,1.0,209.0,fa,ta,y,0,0,0,0,0,0,unknown,mnprv,unknown,0,6,2010,wd,normal,,119000.0
1572,20,rl,75.0,9525,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,7,1954,1998,gable,compshg,wdshing,wd shng,unknown,0.0,ta,ta,cblock,ta,ta,av,blq,954.0,unf,0.0,218.0,1172.0,gasa,ta,y,sbrkr,1172,0,0,1172,1.0,0.0,1,0,3,1,ta,5,typ,0,,attchd,1954.0,fin,1.0,366.0,ta,ta,y,240,0,0,0,0,0,unknown,,unknown,0,6,2010,wd,normal,,129000.0
1573,20,rl,44.0,17485,pave,no_alley_access,ir2,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,7,5,2009,2010,gable,compshg,vinylsd,vinylsd,stone,96.0,gd,ta,pconc,gd,ta,gd,glq,1346.0,unf,0.0,162.0,1508.0,gasa,ex,y,sbrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,gd,5,typ,2,ta,attchd,2009.0,rfn,2.0,572.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,1,2010,con,partial,,118500.0
1574,20,rl,,11200,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,edwards,norm,norm,1fam,1story,5,3,1964,1964,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,fa,cblock,ta,ta,mn,unf,0.0,unf,0.0,1250.0,1250.0,gasa,ex,y,sbrkr,1298,0,0,1298,0.0,0.0,2,0,3,1,ta,5,typ,0,,detchd,1964.0,unf,2.0,504.0,ta,fa,n,0,144,0,0,0,0,unknown,,unknown,0,6,2010,cod,normal,,122000.0
1575,20,rl,83.0,11980,pave,no_alley_access,reg,low,allpub,inside,mod,sawyerw,norm,norm,1fam,1story,7,5,1987,1987,gable,compshg,plywood,plywood,brkface,177.0,gd,ta,cblock,gd,ta,gd,glq,1433.0,unf,0.0,0.0,1433.0,gasa,ex,y,sbrkr,1433,0,0,1433,1.0,0.0,1,1,1,1,gd,4,typ,2,ta,attchd,1987.0,rfn,2.0,528.0,gd,gd,y,0,278,0,0,266,0,unknown,mnprv,unknown,0,6,2010,wd,normal,,226750.0
1576,60,rl,87.0,12361,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,sawyerw,norm,norm,1fam,2story,6,7,1993,1993,gable,compshg,vinylsd,vinylsd,brkface,85.0,gd,gd,pconc,gd,ta,no,glq,860.0,unf,0.0,86.0,946.0,gasa,ex,y,sbrkr,964,838,0,1802,0.0,1.0,2,1,3,1,gd,8,typ,1,gd,2types,2000.0,rfn,4.0,1017.0,ta,ta,y,450,92,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,174500.0
1577,20,rl,64.0,7360,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2010,2010,gable,compshg,vinylsd,vinylsd,stone,80.0,gd,ta,pconc,gd,ta,no,glq,24.0,unf,0.0,1198.0,1222.0,gasa,ex,y,sbrkr,1222,0,0,1222,0.0,0.0,2,0,2,1,gd,6,typ,0,,attchd,2009.0,rfn,2.0,615.0,ta,ta,y,0,54,0,0,0,0,unknown,,unknown,0,3,2010,wd,normal,,199520.5
1578,50,rl,82.0,14235,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1.5fin,6,8,1900,1993,gable,compshg,wd sdng,plywood,unknown,0.0,ta,ta,pconc,fa,gd,no,unf,0.0,unf,0.0,676.0,676.0,gasa,ta,y,sbrkr,831,614,0,1445,0.0,0.0,2,0,3,1,ta,6,typ,0,,detchd,1957.0,unf,2.0,484.0,ta,ta,n,0,59,0,0,0,0,unknown,,unknown,0,3,2010,wd,normal,,213000.0
1579,85,rl,82.0,11105,pave,no_alley_access,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,sfoyer,5,5,1996,1996,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,gd,pconc,gd,fa,av,glq,870.0,unf,0.0,0.0,870.0,gasa,gd,y,sbrkr,965,0,0,965,1.0,0.0,1,0,2,1,ta,4,typ,0,,attchd,1998.0,unf,2.0,580.0,gd,ta,y,71,0,0,0,0,0,unknown,gdprv,unknown,0,7,2010,wd,normal,,148000.0
1580,60,rl,,9337,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,1997,1998,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,gd,ta,no,alq,353.0,unf,0.0,525.0,878.0,gasa,ex,y,sbrkr,892,800,0,1692,0.0,0.0,2,1,3,1,ta,8,typ,1,ta,attchd,1997.0,rfn,2.0,513.0,ta,ta,y,0,39,0,0,0,0,unknown,,unknown,0,4,2010,wd,normal,,192500.0
1581,20,rl,38.0,15240,pave,no_alley_access,ir1,lvl,allpub,fr2,gtl,collgcr,norm,norm,1fam,1story,5,8,1977,2004,gable,compshg,cemntbd,cemntbd,unknown,0.0,gd,gd,cblock,gd,ta,no,glq,198.0,rec,688.0,140.0,1026.0,gasa,ex,y,sbrkr,1026,0,0,1026,1.0,0.0,1,1,3,1,ta,5,typ,0,,attchd,1977.0,unf,1.0,308.0,ta,ta,y,316,85,0,0,0,0,unknown,mnprv,unknown,0,6,2010,wd,normal,,149900.0
1582,20,rl,68.0,7480,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,6,1972,1972,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,av,alq,480.0,unf,0.0,396.0,876.0,gasa,ta,y,sbrkr,876,0,0,876,1.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1977.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,unknown,mnprv,unknown,0,6,2010,wd,normal,,130250.0
1583,20,rl,80.0,10389,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8,5,2003,2003,hip,compshg,cemntbd,cemntbd,brkface,320.0,gd,ta,pconc,gd,ta,no,glq,1682.0,unf,0.0,296.0,1978.0,gasa,ex,y,sbrkr,1978,0,0,1978,1.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2003.0,rfn,3.0,850.0,ta,ta,y,188,25,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,235000.0
1584,60,rl,75.0,9375,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,1997,1997,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1040.0,1040.0,gasa,ex,y,sbrkr,1044,1054,0,2098,0.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1997.0,fin,2.0,621.0,ta,ta,y,331,38,0,0,0,0,unknown,,unknown,0,4,2010,wd,normal,,223700.0
1585,120,rm,,4435,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,twnhse,1story,6,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,170.0,gd,ta,pconc,gd,ta,av,glq,672.0,unf,0.0,176.0,848.0,gasa,ex,y,sbrkr,848,0,0,848,1.0,0.0,1,0,1,1,gd,4,typ,0,,attchd,2003.0,fin,2.0,420.0,ta,ta,y,140,0,0,0,0,0,unknown,,unknown,0,4,2010,wd,normal,,155900.0
1586,30,rl,67.0,8777,pave,no_alley_access,reg,lvl,allpub,inside,mod,edwards,feedr,norm,1fam,1story,3,6,1945,2007,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,gd,cblock,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,sbrkr,640,0,0,640,0.0,0.0,1,0,2,1,ta,5,min1,0,,detchd,1945.0,unf,1.0,240.0,ta,ta,n,0,0,0,0,0,0,unknown,,unknown,0,4,2010,conld,normal,,133750.0
1587,20,rl,68.0,8842,pave,no_alley_access,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,5,6,1954,1954,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,gd,cblock,fa,ta,no,unf,0.0,unf,0.0,381.0,381.0,gasa,ex,y,sbrkr,992,0,0,992,0.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1954.0,unf,1.0,319.0,ta,ta,y,60,0,56,0,0,0,unknown,mnprv,unknown,0,1,2010,oth,abnorml,,126250.0
1588,20,rl,60.0,10044,pave,no_alley_access,ir1,low,allpub,culdsac,gtl,edwards,norm,norm,1fam,1story,5,6,1968,1968,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,gd,ta,gd,alq,1070.0,unf,0.0,126.0,1196.0,gasa,ta,y,sbrkr,1196,0,0,1196,1.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1968.0,rfn,1.0,336.0,ta,ta,y,257,0,168,0,0,0,unknown,mnprv,unknown,0,6,2010,wd,normal,,126250.0
1589,50,rl,89.0,11792,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,4,5,1948,1950,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,744.0,744.0,gasa,ex,n,fusef,792,328,0,1120,0.0,0.0,1,0,2,1,fa,5,typ,0,,detchd,1956.0,unf,2.0,480.0,ta,fa,p,0,0,0,0,160,0,unknown,,unknown,0,6,2010,wd,abnorml,,126250.0
1590,80,rl,65.0,6305,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,slvl,6,6,1975,1975,gable,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,av,alq,528.0,unf,0.0,480.0,1008.0,gasa,ta,y,sbrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,ta,5,typ,1,fa,detchd,1975.0,unf,1.0,352.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,6,2010,wd,normal,,126250.0
1591,20,rl,64.0,6410,pave,no_alley_access,reg,hls,allpub,inside,gtl,edwards,norm,norm,1fam,1story,4,5,1958,1958,hip,compshg,wdshing,wd shng,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,960.0,960.0,gasa,ex,y,sbrkr,960,0,0,960,0.0,0.0,1,0,3,1,ta,5,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,0,0,0,0,0,unknown,mnprv,unknown,0,5,2010,wd,normal,,116500.0
1592,30,rl,67.0,4853,pave,no_alley_access,reg,bnk,allpub,inside,gtl,swisu,artery,norm,1fam,1story,5,6,1924,1999,gable,compshg,metalsd,vinylsd,brkface,203.0,ta,ta,brktil,ta,ta,mn,rec,133.0,unf,0.0,974.0,1107.0,gasa,fa,n,fusea,1296,0,0,1296,0.0,0.0,2,0,2,1,fa,5,typ,1,gd,detchd,1979.0,unf,1.0,260.0,ta,ta,y,0,0,36,0,0,0,unknown,mnprv,unknown,0,5,2010,wd,normal,,110000.0
1593,30,rl,,7890,pave,no_alley_access,reg,lvl,allpub,corner,gtl,swisu,norm,norm,1fam,1story,6,6,1939,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,238.0,unf,0.0,618.0,856.0,gasa,ta,y,sbrkr,856,0,0,856,1.0,0.0,1,0,2,1,ta,4,typ,1,gd,detchd,1939.0,unf,2.0,399.0,ta,ta,y,0,0,0,0,166,0,unknown,,unknown,0,3,2010,wd,normal,,139750.0
1594,90,rh,60.0,7200,pave,pave,reg,lvl,allpub,inside,gtl,swisu,norm,norm,duplex,2story,4,6,1967,1967,flat,tar&grv,plywood,cblock,unknown,0.0,ta,ta,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,862,1788,0,2650,0.0,0.0,3,0,6,2,ta,10,min2,0,,no_garage,,no_garage,0.0,0.0,,,y,0,0,0,0,0,0,unknown,,shed,500,2,2010,wd,normal,,136975.0
1595,50,rl,51.0,9839,pave,no_alley_access,reg,lvl,allpub,inside,gtl,swisu,feedr,norm,1fam,1.5fin,5,2,1931,1950,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,ta,fa,no,unf,0.0,unf,0.0,894.0,894.0,gasa,ex,y,sbrkr,894,772,0,1666,1.0,0.0,1,0,3,1,ta,7,typ,1,gd,no_garage,,no_garage,0.0,0.0,,,n,0,156,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,147500.0
1596,50,rl,78.0,10452,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,1.5fin,7,6,1941,1985,gable,compshg,wd sdng,wd sdng,brkface,371.0,gd,gd,brktil,gd,ta,no,alq,426.0,blq,252.0,850.0,1528.0,gasa,ex,y,sbrkr,1225,908,0,2133,1.0,0.0,1,1,4,1,ta,8,typ,2,ta,attchd,1941.0,unf,1.0,312.0,ta,ta,y,0,0,86,0,0,0,unknown,,unknown,0,7,2010,wd,normal,,254750.0
1597,90,rl,78.0,15600,pave,no_alley_access,reg,lvl,allpub,inside,gtl,crawfor,norm,norm,duplex,2story,5,6,1950,1991,gable,compshg,vinylsd,vinylsd,brkface,430.0,ta,gd,cblock,ta,ta,no,alq,375.0,unf,0.0,657.0,1032.0,gasa,ex,y,sbrkr,1102,1075,0,2177,0.0,0.0,2,1,5,2,ta,11,typ,0,,detchd,1950.0,unf,2.0,484.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,3,2010,wd,normal,,237000.0
1598,80,rl,85.0,19645,pave,no_alley_access,ir1,lvl,allpub,fr2,gtl,crawfor,norm,norm,1fam,slvl,7,6,1994,2007,gable,compshg,vinylsd,vinylsd,brkface,44.0,ta,ta,pconc,gd,ta,no,glq,343.0,unf,0.0,80.0,423.0,gasa,ex,y,sbrkr,896,756,0,1652,1.0,0.0,2,1,3,1,gd,6,typ,0,,builtin,1994.0,rfn,2.0,473.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,6,2010,wd,normal,,222000.0
1599,120,rm,35.0,3907,pave,no_alley_access,ir1,hls,allpub,inside,mod,blueste,norm,norm,twnhse,1story,8,6,1989,1989,gable,compshg,hdboard,hdboard,unknown,0.0,gd,ta,cblock,gd,ta,gd,glq,747.0,unf,0.0,235.0,982.0,gasa,gd,y,sbrkr,1034,0,0,1034,1.0,0.0,1,0,1,1,gd,4,typ,1,ta,attchd,1989.0,fin,2.0,598.0,ta,ta,y,141,36,0,0,0,0,unknown,,unknown,0,4,2010,wd,normal,,222500.0
1600,120,rm,35.0,3907,pave,no_alley_access,ir1,hls,allpub,inside,mod,blueste,norm,norm,twnhse,1story,8,5,1989,1989,gable,compshg,hdboard,hdboard,unknown,0.0,gd,ta,cblock,gd,ta,av,glq,76.0,unf,0.0,1115.0,1191.0,gasa,gd,y,sbrkr,1191,0,0,1191,0.0,0.0,2,0,2,1,gd,5,typ,1,ta,attchd,1989.0,unf,2.0,531.0,ta,ta,y,112,81,0,0,0,0,unknown,,unknown,0,3,2010,wd,normal,,222500.0
1601,30,rm,58.0,8154,pave,no_alley_access,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,1story,2,5,1941,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,ta,ta,no,blq,480.0,unf,0.0,0.0,480.0,gasa,ta,y,sbrkr,540,0,0,540,0.0,0.0,1,0,1,1,ta,4,typ,0,,detchd,1951.0,unf,1.0,200.0,fa,fa,n,0,0,0,0,0,0,unknown,,unknown,0,4,2010,conlw,normal,,112500.0
1602,50,rm,50.0,9140,pave,no_alley_access,reg,hls,allpub,inside,gtl,idotrr,norm,norm,1fam,1.5fin,6,5,1921,1975,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,ta,ta,mn,blq,308.0,unf,0.0,321.0,629.0,gasa,fa,y,sbrkr,727,380,0,1107,0.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1950.0,unf,1.0,625.0,ta,ta,y,0,56,0,0,200,0,unknown,mnprv,unknown,0,4,2010,cod,normal,,104750.0
1603,30,c,66.0,8712,grvl,no_alley_access,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1story,4,7,1896,1950,hip,compshg,wd sdng,wd sdng,unknown,0.0,fa,fa,cblock,ta,ta,no,unf,0.0,unf,0.0,756.0,756.0,gasa,gd,y,sbrkr,952,0,0,952,0.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1896.0,rfn,1.0,330.0,ta,ta,n,0,0,265,0,0,0,unknown,,unknown,0,6,2010,wd,alloca,,84000.0
1604,120,rm,44.0,3811,pave,no_alley_access,ir1,hls,allpub,corner,mod,crawfor,artery,norm,twnhse,1story,8,5,2004,2005,hip,compshg,cemntbd,cemntbd,stone,186.0,gd,ta,pconc,ex,ta,gd,glq,1373.0,unf,0.0,221.0,1594.0,gasa,ex,y,sbrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,gd,5,typ,1,gd,attchd,2004.0,fin,2.0,525.0,ta,ta,y,128,53,0,0,155,0,unknown,,unknown,0,5,2010,wd,normal,,171500.0
1605,60,rl,85.0,11050,pave,no_alley_access,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,2story,8,5,1998,1999,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,glq,615.0,unf,0.0,434.0,1049.0,gasa,ex,y,sbrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,1998.0,unf,3.0,741.0,ta,ta,y,0,70,0,0,0,0,unknown,,unknown,0,5,2010,wd,normal,,173000.0
1606,80,rl,74.0,9620,pave,no_alley_access,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,slvl,6,7,1977,1977,gable,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,alq,679.0,unf,0.0,564.0,1243.0,gasa,ta,y,sbrkr,1285,0,0,1285,0.0,1.0,2,0,3,1,gd,6,typ,1,fa,attchd,1977.0,unf,2.0,473.0,ta,ta,y,375,26,0,0,0,0,unknown,gdprv,shed,80,5,2010,wd,normal,,171250.0
